volume_units,units_increase,volume_tons,price,price_per_unit,war,export,observation,time-period,category_dry_cats_and_dogs,category_treats,category_wet,manufacturer_PP_Hal_Euro_Contract,manufacturer_TOV_HARCHOVI_TECH_ZAKARPATYA,manufacturer_TOV_KORMOTECH,manufacturer_TOV_PTF_TECHNO,pet_type_cats,pet_type_dogs,price_segment_economy,price_segment_middle,price_segment_premium,package_type_can,package_type_glass_jar,package_type_pack,package_type_pouch,package_type_sack
2078129.0,0.0,199.41,15.93,7.665549155033204,0,0,3,1,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False
2368494.0,0.1397242423352929,225.97,18.76,7.920644933024952,0,0,3,2,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False
2758730.0,0.16476123646502794,265.81,21.12,7.655696643020521,0,0,3,3,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False
2491802.0,-0.09675756598144802,239.9,18.58,7.456451194757849,0,0,3,4,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False
3016509.0,0.21057331200472595,287.21,23.39,7.753996424343504,0,0,3,5,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False
3010239.0,-0.0020785616751018976,290.24,22.59,7.5043875253758925,0,0,3,6,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False
3343694.0,0.11077359638221407,318.31,27.23,8.143687789612327,0,0,3,7,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False
2494432.0,-0.25398915092110697,237.72,21.13,8.470866313453323,0,0,3,8,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False
2643733.0,0.05985370617439156,250.37,22.19,8.393434586624291,0,0,3,9,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False
3211769.0,0.21486133433292998,306.09,28.36,8.830024824325784,0,0,3,10,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False
3167718.0,-0.013715494482946955,302.65,26.92,8.498231218814302,0,0,3,11,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False
3235539.0,0.02141004975821703,310.38,28.2,8.715703936809291,0,0,3,12,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False
3121658.0,-0.03519691773148148,299.56,27.72,8.87989651653064,0,0,3,13,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False
2325027.0,-0.2551948355649466,222.13,20.77,8.93322959260258,0,0,3,14,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False
2913505.0,0.2531058779102351,281.66,27.01,9.270620781498573,1,0,3,15,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False
2779478.59,-0.046001777927273224,266.0,29.38,10.570327868580561,1,0,3,16,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False
4557840.41,0.6398184991955633,436.29,48.71,10.687078883483768,1,0,3,17,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False
5085815.59,0.1158388913402082,487.99,52.91,10.403444455208806,1,0,3,18,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False
6288233.0,0.23642568015329868,604.35,65.81,10.46557912214767,1,0,3,19,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False
5179384.0,-0.1763371363624726,498.82,59.44,11.476268220313457,1,0,3,20,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False
4299734.0,-0.16983679912514693,404.22,48.14,11.196041429539594,1,0,3,21,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False
5938956.0,0.381238002164785,557.59,72.78,12.254679105216473,1,0,3,22,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False
5468264.0,-0.07925500710899358,530.45,63.56,11.623432957882063,1,0,3,23,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False
5854064.0,0.07055255561911422,564.71,71.26,12.172740168197684,1,0,3,24,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False
5109844.0,-0.1271287775466753,491.03,62.5,12.231293166679842,1,0,3,25,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False
5742029.73,0.12371918399074433,551.77,72.53,12.631421885724022,1,0,3,26,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False
5798542.27,0.009841910031350487,546.84,78.63,13.560304700512255,1,0,3,27,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False
5209036.0,-0.10166456370421517,491.44,71.93,13.808697041064796,1,0,3,28,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False
5759377.0,0.10565121838282554,540.29,81.09,14.07964785080053,1,0,3,29,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False
5064834.0,-0.12059342529582628,477.55,73.25,14.462468069042341,1,0,3,30,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False
303288.0,0.0,30.22,2.79,9.19917701986231,0,0,6,1,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False
288024.0,-0.05032840072802092,28.69,2.72,9.443657472988363,0,0,6,2,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False
394728.0,0.37046912757270234,39.36,3.58,9.06953649095073,0,0,6,3,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False
374352.0,-0.05162035629598105,37.3,3.5,9.349489250758644,0,0,6,4,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False
400446.0,0.06970444928837027,39.85,3.75,9.364558517253263,0,0,6,5,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False
392191.0,-0.0206145148159802,39.06,3.61,9.204698730975469,0,0,6,6,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False
503304.0,0.2833134875609078,50.09,4.69,9.31842385516507,0,0,6,7,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False
550609.0,0.09398892120865332,54.67,5.09,9.244309482772712,0,0,6,8,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False
508628.0,-0.0762446672684246,50.53,4.73,9.2995273559458,0,0,6,9,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False
637428.0,0.2532302586566213,63.49,5.98,9.381451709055769,0,0,6,10,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False
601210.0,-0.056818966220498646,59.92,5.43,9.03178589843815,0,0,6,11,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False
561942.0,-0.06531494818782124,56.01,5.28,9.39598748625303,0,0,6,12,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False
538884.0,-0.041032704442807266,53.61,5.04,9.352662168481528,0,0,6,13,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False
391451.0,-0.2735894923582812,38.93,3.6,9.196553336177452,0,0,6,14,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False
486581.0,0.24301892190848928,48.45,4.76,9.782543913551907,1,0,6,15,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False
510237.0,0.048616777062811645,50.75,5.29,10.367731073991107,1,0,6,16,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False
819006.0,0.6051481958384044,81.26,9.19,11.220919016466302,1,0,6,17,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False
871215.0,0.06374678573783332,86.59,9.28,10.651790889734452,1,0,6,18,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False
1108638.0,0.2725194125445498,108.49,12.12,10.932333187208087,1,0,6,19,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False
1036782.0,-0.06481466448020001,102.78,11.82,11.400660891103435,1,0,6,20,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False
999144.0,-0.03630271358877757,97.36,11.0,11.009424067001353,1,0,6,21,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False
976272.0,-0.022891595205495885,96.76,11.32,11.5951292262812,1,0,6,22,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False
1122462.0,0.14974310438074645,111.25,12.8,11.403504082989,1,0,6,23,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False
799629.0,-0.28761151825184283,78.98,9.67,12.093108178917973,1,0,6,24,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False
942574.0,0.17876415187543215,93.46,11.43,12.126368858041914,1,0,6,25,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False
1089216.0,0.1555761139178462,107.98,13.83,12.697206063811034,1,0,6,26,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False
998319.0,-0.08345176714260527,98.93,13.52,13.542765388618268,1,0,6,27,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False
1005576.0,0.0072692195580770225,99.52,13.84,13.763256084075197,1,0,6,28,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False
1125300.0,0.11906012076660533,111.71,15.79,14.031813738558606,1,0,6,29,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False
1184976.0,0.05303119168221815,117.28,17.09,14.42223302412876,1,0,6,30,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False
54417.0,0.0,18.5,2.79,51.27074259882022,0,0,8,1,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False
44107.0,-0.18946285168237864,15.0,2.27,51.46575373523477,0,0,8,2,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False
56812.0,0.2880495159498493,19.32,2.88,50.69351545448144,0,0,8,3,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False
60865.0,0.07134056185312954,20.69,3.1,50.93239135792327,0,0,8,4,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False
40861.0,-0.3286617924915797,14.17,2.05,50.17008883776706,0,0,8,5,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False
32472.0,-0.20530579280976968,11.27,1.67,51.42892338014289,0,0,8,6,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False
3878.0,-0.8805740330130574,1.32,0.2,51.5729757607014,0,0,8,7,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False
4352.0,0.12222795255286223,1.48,0.21,48.25367647058823,0,0,8,8,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False
32536.0,6.476102941176471,11.06,1.84,56.552741578559136,0,0,8,9,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False
39638.0,0.21828128841898198,13.48,2.14,53.9885968010495,0,0,8,10,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False
59072.0,0.49028709823906347,20.08,3.24,54.84832069339112,0,0,8,11,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False
24176.0,-0.5907367280606717,8.22,1.34,55.42686962276638,0,0,8,12,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False
1544.0,-0.9361350099272006,0.52,0.1,64.76683937823834,0,0,8,13,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False
1040.0,-0.3264248704663213,0.35,0.06,57.69230769230769,0,0,8,14,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False
13264.0,11.753846153846155,4.51,0.79,59.559710494571775,1,0,8,15,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False
5024.0,-0.6212303980699638,1.71,0.33,65.68471337579618,1,0,8,16,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False
11848.0,1.3582802547770703,4.03,0.67,56.54962862930453,1,0,8,17,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False
70136.0,4.919648885887914,23.85,4.45,63.448157864719974,1,0,8,18,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False
65460.0,-0.0666704688034675,22.26,3.95,60.34219370608005,1,0,8,19,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False
41752.0,-0.3621753742743661,14.2,2.75,65.86510825828702,1,0,8,20,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False
59186.0,0.4175608354090823,19.47,4.01,67.75250903929984,1,0,8,21,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False
50655.0,-0.14413881661203665,17.22,3.39,66.923304708321,1,0,8,22,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False
57920.0,0.1434211825091305,19.69,3.87,66.81629834254143,1,0,8,23,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False
69312.0,0.19668508287292807,23.57,4.71,67.95360110803324,1,0,8,24,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False
65320.0,-0.057594644506001824,22.21,4.39,67.20759338640538,1,0,8,25,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False
85088.0,0.3026331904470301,28.93,5.71,67.10699511094397,1,0,8,26,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False
96448.0,0.13350883790898838,32.79,6.5,67.39382879893829,1,0,8,27,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False
97184.0,0.007631055076310567,33.04,6.52,67.0892327955219,1,0,8,28,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False
108824.0,0.11977280210734276,37.0,7.6,69.83753583768286,1,0,8,29,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False
96087.0,-0.11704219657428505,32.67,6.97,72.53842871564311,1,0,8,30,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False
296522.0,0.0,25.2,5.04,16.997052495261734,0,0,10,1,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False
233043.0,-0.2140785506640317,19.81,4.25,18.236977725140854,0,0,10,2,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False
401853.0,0.7243727552425947,34.16,6.95,17.294881461629004,0,0,10,3,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False
282737.0,-0.29641684894725184,24.03,4.86,17.18911921679865,0,0,10,4,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False
301848.0,0.06759285130704495,25.66,5.44,18.022315867588986,0,0,10,5,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False
291685.0,-0.033669264000424026,24.79,5.16,17.69031660867031,0,0,10,6,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False
434609.0,0.4899943432127123,36.94,7.61,17.509991739701665,0,0,10,7,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False
583358.0,0.34225936416411074,49.59,10.13,17.364979995131637,0,0,10,8,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False
401917.0,-0.31102856222079756,34.16,7.18,17.864384935198064,0,0,10,9,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False
461272.0,0.1476797448229361,39.19,8.46,18.340588633170885,0,0,10,10,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False
598392.0,0.29726495430028277,50.85,10.55,17.630583296568137,0,0,10,11,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False
387480.0,-0.35246460514178,32.91,7.29,18.813874264478166,0,0,10,12,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False
417583.0,0.07768917105398998,35.48,8.04,19.25365735674105,0,0,10,13,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False
601392.0,0.4401735702842309,51.11,10.6,17.625774868970655,0,0,10,14,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False
272919.0,-0.5461878442014526,23.11,5.5,20.152499459546608,1,0,10,15,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False
446273.0,0.635184798420044,37.84,10.39,23.28171321141992,1,0,10,16,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False
484572.0,0.08581966643736005,41.12,10.91,22.514714015667433,1,0,10,17,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False
499008.0,0.02979123845372822,42.31,11.02,22.083814287546492,1,0,10,18,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False
1012764.0,1.0295546363986148,86.01,19.87,19.61957573531445,1,0,10,19,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False
357216.2,-0.647285843493647,30.21,9.02,25.25081449273577,1,0,10,20,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False
400295.8,0.12059811397131481,33.9,8.27,20.65972213548081,1,0,10,21,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False
315432.0,-0.2120027239856126,26.74,7.42,23.523295036648154,1,0,10,22,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False
598580.0,0.8976514748028102,50.75,11.39,19.02836713555415,1,0,10,23,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False
314732.0,-0.4742022787263189,26.65,7.23,22.97192532059022,1,0,10,24,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False
217188.0,-0.3099271761371579,18.34,5.25,24.172606221338196,1,0,10,25,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False
238114.0,0.0963497062452805,20.1,5.78,24.27408720192849,1,0,10,26,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False
243012.0,0.02056997908564795,20.53,6.07,24.97819037742992,1,0,10,27,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False
249684.0,0.027455434299540782,20.94,6.38,25.55229810480447,1,0,10,28,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False
333164.0,0.3343426090578492,28.01,9.23,27.70407366942407,1,0,10,29,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False
417904.0,0.25434920939837435,35.32,10.11,24.19215896473831,1,0,10,30,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False
27212.0,0.0,2.31,0.49,18.006761722769365,0,0,12,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
28260.0,0.03851242099073948,2.4,0.52,18.400566171266806,0,0,12,2,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
41501.0,0.4685421089879689,3.53,0.79,19.03568588708706,0,0,12,3,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
28525.0,-0.312667164646635,2.42,0.54,18.9307624890447,0,0,12,4,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
33486.0,0.17391761612620504,2.85,0.64,19.11246491070895,0,0,12,5,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
29015.0,-0.13351848533715582,2.47,0.53,18.266413923832502,0,0,12,6,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
52439.0,0.8073065655695331,4.46,0.96,18.306985259062913,0,0,12,7,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
47984.0,-0.08495585346783885,4.08,0.86,17.92264088029343,0,0,12,8,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
49978.0,0.041555518506168676,4.25,0.88,17.6077474088599,0,0,12,9,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
37327.0,-0.25313137780623474,3.17,0.71,19.02108393388164,0,0,12,10,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
36103.0,-0.03279127709164953,3.07,0.71,19.665955737750323,0,0,12,11,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
36152.0,0.0013572279311968583,3.07,0.71,19.639300730250056,0,0,12,12,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
48108.0,0.3307147599026332,4.09,0.95,19.747235387045812,0,0,12,13,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
24384.0,-0.4931404340234472,2.07,0.49,20.09514435695538,0,0,12,14,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
39168.0,0.6062992125984252,3.33,0.76,19.40359477124183,1,0,12,15,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
33167.0,-0.15321180555555558,2.82,0.82,24.723369614375734,1,0,12,16,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
25656.0,-0.22646003557753192,2.18,0.62,24.165887121920797,1,0,12,17,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
16343.0,-0.3629950109136264,1.39,0.41,25.087193293764916,1,0,12,18,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
27804.0,0.7012788349752188,2.36,0.66,23.73759171342253,1,0,12,19,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
20616.0,-0.2585239533880017,1.75,0.49,23.76794722545596,1,0,12,20,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
16728.0,-0.1885913853317811,1.42,0.4,23.912003825920614,1,0,12,21,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
17136.0,0.024390243902439046,1.46,0.43,25.093370681605975,1,0,12,22,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
14700.0,-0.1421568627450981,1.25,0.35,23.809523809523807,1,0,12,23,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
17436.0,0.18612244897959185,1.48,0.43,24.661619637531544,1,0,12,24,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
19572.0,0.12250516173434267,1.66,0.47,24.013897404455346,1,0,12,25,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
10195.0,-0.47910279991825055,0.87,0.24,23.54095144678764,1,0,12,26,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
46404.0,3.5516429622363903,4.64,0.98,21.118869063011807,1,0,12,27,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
108864.0,1.3460046547711406,10.88,2.05,18.830834803057027,1,0,12,28,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
42360.0,-0.6108906525573192,4.24,0.71,16.76109537299339,1,0,12,29,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
46866.0,0.10637393767705383,4.68,1.02,21.764178722314686,1,0,12,30,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
22944.0,0.0,28.45,1.34,58.40306834030684,0,0,13,1,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
18331.0,-0.20105474198047424,22.73,1.11,60.553161311439645,0,0,13,2,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
21472.0,0.17134908079210076,26.62,1.29,60.078241430700444,0,0,13,3,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
20826.0,-0.0300856929955291,25.82,1.23,59.06078939786805,0,0,13,4,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
17460.0,-0.1616248919619706,21.65,1.07,61.282932416953045,0,0,13,5,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
19644.0,0.12508591065292096,24.36,1.13,57.523925880676025,0,0,13,6,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
20976.0,0.06780696395846064,26.01,1.26,60.068649885583525,0,0,13,7,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
22803.0,0.08709954233409611,28.28,1.36,59.641275270797706,0,0,13,8,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
20623.0,-0.09560145594877867,25.57,1.22,59.157251612277555,0,0,13,9,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
19944.0,-0.032924404790767636,24.73,1.19,59.66706778981147,0,0,13,10,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
18924.0,-0.051143200962695534,23.47,1.14,60.24096385542168,0,0,13,11,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
20520.0,0.0843373493975903,25.44,1.24,60.42884990253411,0,0,13,12,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
19763.0,-0.03689083820662764,24.51,1.29,65.27349086677124,0,0,13,13,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
14364.0,-0.2731872691393007,17.81,0.95,66.13756613756613,0,0,13,14,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
15700.0,0.09301030353661943,19.47,1.11,70.70063694267517,1,0,13,15,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
19416.0,0.236687898089172,24.08,1.59,81.89122373300371,1,0,13,16,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
11880.0,-0.38813349814585907,14.73,0.95,79.96632996632997,1,0,13,17,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
20268.0,0.706060606060606,25.13,1.45,71.5413459640813,1,0,13,18,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
18900.0,-0.06749555950266428,23.44,1.36,71.95767195767196,1,0,13,19,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
11988.0,-0.36571428571428577,14.87,0.87,72.57257257257257,1,0,13,20,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
12324.0,0.028028028028028062,15.28,0.91,73.8396624472574,1,0,13,21,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
14652.0,0.18889970788704957,18.17,1.16,79.17007917007916,1,0,13,22,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
7234.0,-0.5062790062790063,8.97,0.57,78.79458114459496,1,0,13,23,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
9552.0,0.3204312966546863,11.84,0.72,75.37688442211055,1,0,13,24,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
18895.0,0.9781197654941374,23.43,1.48,78.32759989415189,1,0,13,25,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
14181.0,-0.24948399047367031,17.58,1.23,86.73577321768563,1,0,13,26,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
13428.0,-0.053099217262534415,16.65,1.14,84.89722966934762,1,0,13,27,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
10068.0,-0.25022341376228774,12.48,0.89,88.39888756456098,1,0,13,28,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
12190.0,0.21076678585617792,15.12,1.09,89.41755537325677,1,0,13,29,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
15085.0,0.23748974569319103,18.71,1.36,90.15578389128274,1,0,13,30,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False
28235.0,0.0,11.72,0.77,27.271117407472996,0,0,14,1,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False
23147.0,-0.1802018771028865,9.61,0.64,27.649371408821878,0,0,14,2,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False
25131.0,0.08571305136734786,10.43,0.7,27.854044805220642,0,0,14,3,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False
21440.0,-0.1468703991086706,8.9,0.6,27.98507462686567,0,0,14,4,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False
21788.0,0.01623134328358211,9.04,0.62,28.456030842665687,0,0,14,5,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False
22952.0,0.05342390306590783,9.53,0.64,27.88428023701638,0,0,14,6,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False
27956.0,0.2180202161031719,11.6,0.77,27.543282300758335,0,0,14,7,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False
31934.0,0.14229503505508667,13.25,0.88,27.55683597419678,0,0,14,8,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False
30598.0,-0.04183628734264422,12.7,0.84,27.452774691156286,0,0,14,9,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False
28660.0,-0.0633374730374534,11.89,0.79,27.564549895324497,0,0,14,10,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False
